vfid,RA,DEC,vr,radius,objname
VFID6376,228.10014,2.0800269,1683,15.035617,PGC1215336
VFID6377,190.58861,2.0666654,1317.7,17.78776,PGC042673
VFID6378,157.17911,2.06349,2068,11.094846,PGC1214845
VFID6379,194.99222,2.0493076,874.3,29.862162,PGC044685
VFID6380,188.32594,2.0465508,640.1,8.732151,PGC041695
VFID6381,191.56851,2.0461657,895.7,14.693364,PGC1214263
VFID6382,148.90274,2.043594,2655.8416,11.930885,
VFID6383,195.93416,2.0399086,996.8,20.376108,PGC135818
VFID6384,187.46071,2.0316143,1776.3,10.892342,PGC1213772
VFID6385,225.65018,2.0275996,1993.4,15.17474,SDSSJ150236.05+020139.6
VFID6386,224.70302,2.0235057,1804.7,27.740946,PGC053521
VFID6387,226.90498,2.0194862,1923.1,20.564648,PGC054004
VFID6388,185.87495,2.0080585,1810.3,23.995028,PGC091195
VFID6389,226.47173,2.007732,1292.5,10.693534,PGC1213020
VFID6390,182.76514,2.0056424,1333.9,32.59277,UGC07178
VFID6391,226.64583,2.0048633,1256.8,35.655067,NGC5841
VFID6392,148.49657,2.00477,1753.6,74.79126,PGC135729
VFID6393,226.28044,1.9975336,2389.293,8.318977,
VFID6394,173.87582,1.9955453,1608,7.499496,PGC3291071
VFID6395,226.74298,1.9945393,1307,16.813435,NGC5846:[MTT2005]226
VFID6396,191.39694,1.988711,1241.1,13.618249,PGC1212399
VFID6397,226.20226,1.980839,1960.1,10.61992,SDSSJ150448.49+015851.3
VFID6398,190.83379,1.9784809,1328.1,67.16164,NGC4643
VFID6399,193.74023,1.9781944,1081.1,46.807526,PGC043987
VFID6400,180.67609,1.9768187,1967.7,76.58104,NGC4045
VFID6401,226.2683,1.9642758,2380.7,8.455149,PGC1211621
VFID6402,185.04771,1.9585367,2034.1,13.308259,PGC1211453
VFID6403,221.23306,1.9549057,1711.4,217.3308,NGC5746
VFID6404,185.0366,1.9518915,2037.1915,23.947865,
VFID6405,225.63748,1.9358226,1646.8,10.993127,SDSSJ150233.03+015608.3
VFID6406,227.5697,1.9338207,1735.2,43.163956,UGC09746
VFID6407,219.61049,1.9337205,1720.8,100,GAMA251645
VFID6408,193.35089,1.9314162,890.1,14.89777,PGC135812
VFID6409,148.61667,1.9302783,1811,16.524984,AGC191795
VFID6410,227.31227,1.9214232,1726.5,17.104929,PGC1210284
VFID6411,105.263794,1.9112937,1763.4,44.578068,UGC03630
VFID6412,150.02443,1.9110167,1867.9,10.842296,PGC1209966
VFID6413,226.46063,1.9083213,1720.7,14.863505,PGC1209872
VFID6414,227.19661,1.9000518,1990.5,20.707193,PGC1209573
VFID6415,155.875,1.8958894,2215.5361,15.148328,
VFID6416,225.00165,1.8912683,1348.9,90.8074,NGC5806
VFID6417,173.92928,1.8902977,1561.5,7.1469584,PGC1209232
VFID6418,225.2471,1.8767004,2196.2,8.093218,SDSSJ150059.35+015236.1
VFID6419,225.41087,1.8701818,2152.3,7.3641267,PGC1208589
VFID6420,128.99673,1.8657902,3043,12.797385,PGC1208440
VFID6421,197.44731,1.8512881,1680,8.863739,
VFID6422,203.1282,1.84767,3276.8,30.277586,UGC08521
VFID6423,192.75084,1.8458996,952.3,23.93984,PGC1207820
VFID6424,224.58823,1.8453735,1869,22.290575,PGC184851
VFID6425,187.9957,1.8437,2368,7.3641267,PGC1207749
VFID6426,225.5147,1.8410999,1242.5,31.269524,UGC09661
VFID6427,185.41731,1.8403306,1963,13.719511,AGC229177
VFID6428,190.41321,1.8379207,1526.6,20.612053,PGC1207559
VFID6429,180.66031,1.8314996,2113.5,100,GAMA288932
VFID6430,187.0665,1.8288971,911.6,17.952349,PGC1207185
VFID6431,217.03604,1.8237988,1728.9,11.888341,PGC1206999
VFID6432,276.16006,1.8188167,2878.1,11.223318,PGC090302
VFID6433,185.84755,1.8150449,1890.4,11.146057,PGC1206706
VFID6434,161.55246,1.8133025,994.8,121.09362,NGC3365
VFID6435,236.28291,1.8061109,1523,7.6638603,AGC258574
VFID6436,227.09451,1.7985336,1741.1,12.915798,PGC1206166
VFID6437,179.34286,1.7819879,1978.3,40.377373,PGC135785
VFID6438,225.3163,1.7734876,1342.5,12.856456,PGC1205406
VFID6439,184.9716,1.773428,1998.1,14.161891,PGC039730
VFID6440,188.50862,1.765498,2480.8,11.353277,PGC1205134
VFID6441,186.57417,1.7416781,2458,15.528205,PGC1204412
VFID6442,191.1393,1.7369103,985.8,19.459032,PGC042920
VFID6443,193.20583,1.7345048,835.8,11.094846,PGC135811
VFID6444,215.86308,1.7262628,1396.2,62.968197,UGC09215
VFID6445,225.40994,1.7220944,2289.9,11.888341,SDSSJ150138.39+014319.8
VFID6446,140.93967,1.7218573,1660,16.792728,PGC1203824
VFID6447,178.77043,1.7197773,1300.6,17.104929,PGC037392
VFID6448,159.855,1.7186593,708,25.949038,UGC05797
VFID6449,240.39189,1.7077934,1925.9,56.63974,IC1158
VFID6450,227.10687,1.7069328,2049,28.501139,NGC5846:[MTT2005]268
VFID6451,194.65028,1.7064711,2803.7,28.981525,PGC044474
VFID6452,244.82533,1.7033743,1525.1,24.952913,PGC057818
VFID6453,225.297,1.7020032,1955.8,123.91425,NGC5813
VFID6454,228.00983,1.6980523,2021.8,53.225685,UGC09760
VFID6455,149.62138,1.6942292,1815,45.58851,PGC135732
VFID6456,227.08276,1.6896251,2088,22.955557,NGC5846:[MTT2005]264
VFID6457,227.75552,1.6805985,1653.1,13.586927,PGC1202458
VFID6458,221.10184,1.6797606,1567.2,80.93218,NGC5740
VFID6459,171.5034,1.6767,570,100,PGC3287913
VFID6460,187.76558,1.6758647,1104.3,25.829813,PGC041395
VFID6461,189.96005,1.6723531,1221.3,43.865314,UGC07824
VFID6462,226.59875,1.6708333,1886,100,NGC5846:[CMI2006]F02-1600
VFID6463,146.51506,1.6683624,1771.6,68.25292,UGC05228
VFID6464,129.2525,1.665,1883,30.84914,AGC189086
VFID6465,189.36041,1.6616675,1411,1.9684266,AGC229180
VFID6466,226.60834,1.6613889,1905,100,NGC5846:[CMI2006]F02-1714
VFID6467,183.52776,1.6611999,514.1,100,PGC135794
VFID6468,226.68063,1.6610429,1708.8348,33.116966,
VFID6469,227.02339,1.6515824,1831.9,17.065588,PGC054037
VFID6470,178.75734,1.650067,1799,10.546363,PGC3291881
VFID6471,225.24738,1.649152,2361,8.632195,SDSSJ150059.35+013857.0
VFID6472,151.3233,1.6411072,1267.6,12.506082,PGC1201224
VFID6473,222.53477,1.6372187,1478,100,GAMA321325
VFID6474,226.36443,1.6347516,1229.3,43.263462,NGC5839
VFID6475,226.50316,1.63391,1450.1,30.069157,NGC5845
VFID6476,226.31209,1.6311111,1073,2.877772,NGC5846:[CMI2006]F01-1591
VFID6477,225.11278,1.6235808,1523.1,30.911583,NGC5811
VFID6478,228.17245,1.6232575,1873.1,12.448622,PGC1200646
VFID6479,216.34052,1.6217883,1735.8,100,GAMA239072
VFID6480,226.60167,1.6188889,2278,100,NGC5846:[CMI2006]F02-2139
VFID6481,146.42078,1.6177886,1917.7,8.319961,SDSSJ094540.98+013703.9
VFID6482,189.22897,1.6150137,589.6,31.631607,PGC091215
VFID6483,137.33398,1.6142704,1322.6,10.330498,PGC1200328
VFID6484,227.83965,1.6107923,2029.3,39.625732,SDSSJ151121.37+013639.5
VFID6485,148.68745,1.609467,1958.8,13.6811075,PGC1200167
VFID6486,227.03854,1.6085104,2158.2,18.885185,PGC054045
VFID6487,226.62189,1.6061876,1749,127.973854,NGC5846
VFID6488,220.98491,1.6041666,1722.7,28.1917,NGC5738
VFID6489,182.36739,1.601142,659.4572,9.080319,
VFID6490,186.9429,1.5996,1297.2,7.7111874,PGC135803
VFID6491,226.6214,1.5949616,2309.9,94.86833,NGC5846A
VFID6492,226.36638,1.5942466,1707,15.295312,NGC5846:[MTT2005]161
VFID6493,272.59393,1.5917166,1805.9,19.236288,UGC11131
VFID6494,226.38258,1.587694,919.8,8.692031,PGC1199471
VFID6495,228.03421,1.5858847,1941.3,10.188758,PGC1199418
VFID6496,148.42038,1.5795904,1289.5,125.9277,NGC3044
VFID6497,194.50493,1.575912,1098.8,164.86226,NGC4845
VFID6498,193.41592,1.5747592,1086.7,20.050318,PGC1199069
VFID6499,188.1937,1.5690362,1525.4,16.110954,PGC1198892
VFID6500,226.6427,1.5588322,1508.8,6.1553125,PGC3119319
VFID6501,190.32999,1.5481054,1684,21.392532,PGC042352
VFID6502,227.60167,1.54667,1596,100,
VFID6503,149.48354,1.5462976,2099,6.3991346,PGC3279575
VFID6504,226.78192,1.5445518,2546.4,100.48963,NGC5850
VFID6505,202.48228,1.5440569,1046.6,15.6718855,PGC135828
VFID6506,224.61934,1.5430282,1494.2,14.032054,SDSSJ145828.64+013234.6
VFID6507,148.51855,1.5398152,1375,35.38642,PGC135730
VFID6508,168.96086,1.5335188,2368,100,PGC3289097
VFID6509,223.73262,1.5255439,1759.3,9.207066,PGC1197564
VFID6510,226.03517,1.5245188,1839.3,17.503353,PGC1197513
VFID6511,221.12851,1.522357,1479.4,16.486227,PGC052652
VFID6512,188.33653,1.5218635,1668.1,24.78114,PGC041700
VFID6513,220.62338,1.5004035,1912,21.883726,PGC052534
VFID6514,227.05159,1.4997281,1536.6,11.197505,SDSSJ150812.35+012959.7
VFID6515,225.314,1.4982116,2139.4,12.391425,PGC1196740
VFID6516,179.78847,1.4941804,2159,11.17544,PGC3291730
VFID6517,182.99297,1.4929516,2170.5,100,GAMA220751
VFID6518,182.83296,1.492307,2115.8,39.27546,UGC07184
VFID6519,218.47304,1.4866909,1830,30,PGC135848
VFID6520,189.52153,1.4777364,1841.7,48.654305,NGC4581
VFID6521,225.11203,1.4752624,1501,100,NGC5846:[MTT2005]046
VFID6522,185.11534,1.4696513,1603.4,32.894344,UGC07394
VFID6523,192.66241,1.4643714,1269.6,62.678883,UGC07991
VFID6524,194.2228,1.4602,2848,15.593574,PGC3297904
VFID6525,220.86913,1.4558417,2884,100,GAMA240154
VFID6526,228.9285,1.4557657,1583.5,29.931002,UGC09787
VFID6527,147.93323,1.4474367,1847.3,35.491245,PGC028408
VFID6528,227.74348,1.4377174,1553.8,36.908062,UGC09751
VFID6529,183.37889,1.427612,2924,7.6501503,PGC3293713
VFID6530,227.03831,1.4205769,2314,31.252779,NGC5846:[MTT2005]259
VFID6531,190.29825,1.4102329,1694.1,34.76332,UGC07841
VFID6532,225.21912,1.4049317,1884.6,18.20209,PGC1193898
VFID6533,223.01166,1.3966806,1921.7,100,GAMA240539
VFID6534,184.69637,1.3816642,1614.7,10.917451,PGC1193160
VFID6535,225.61737,1.3642212,1516.1,7.872656,PGC1192611
VFID6536,169.6119,1.3559,959,7.3641267,PGC1192339
VFID6537,173.27911,1.3477474,1623.1,11.393363,PGC3291243
VFID6538,174.75468,1.3365699,1586.5,11.405682,PGC1191771
VFID6539,193.65732,1.3258669,1180.8,11.888341,PGC1191416
VFID6540,226.52803,1.3224381,2299.5,9.752619,PGC1191322
VFID6541,226.40718,1.3031058,2074.8,11.120421,PGC1190714
VFID6542,183.2171,1.2997088,1261.7,134.314,NGC4179
VFID6543,226.3691,1.2923894,2303.7,13.903408,PGC1190358
VFID6544,226.94916,1.2920595,2069.4,18.244051,PGC054016
VFID6545,226.17867,1.290888,1967.1,12.0815115,PGC1190315
VFID6546,191.14328,1.275286,1414.1,17.342882,PGC1189866
VFID6547,193.33844,1.2691163,1129.3,92.92258,NGC4771
VFID6548,162.53712,1.2649747,1604.4,20.28249,PGC135767
VFID6549,132.07777,1.2641762,1759,18.92872,PGC1189545
VFID6550,183.25911,1.2606302,2122,8.324438,AGC229174
VFID6551,178.90393,1.2371647,1887.6,64.13886,UGC06903
VFID6552,146.26587,1.2304488,1900.5,6.5031123,SDSSJ094503.80+011349.5
VFID6553,226.02904,1.2199501,1630.8,67.16164,NGC5831
VFID6554,171.86084,1.2075,951,1.738233,AGC219446
VFID6555,189.59047,1.2021306,1244.6,8.243683,PGC1187621
VFID6556,190.11287,1.1968875,1862.9,51.30046,NGC4599
VFID6557,205.08643,1.1883208,1199,17.66531,PGC1187191
VFID6558,224.14272,1.1792158,1917.6,13.807697,PGC1186917
VFID6559,274.8491,1.1785269,2574.1,9.4650135,PGC202376
VFID6560,214.83408,1.1652336,2442.3,18.035212,PGC051166
VFID6561,223.67941,1.1619833,1833.7,76.52305,PGC135871
VFID6562,131.09274,1.1607904,1975.6,100,GAMA300852
VFID6563,199.29744,1.1523503,1199,8.074604,PGC3298900
VFID6564,190.90366,1.1501946,809.1,10.79248,PGC1186061
VFID6565,225.95955,1.1268331,1571.3,13.712646,PGC1185375
VFID6566,211.10728,1.1263934,3028,12.2491045,PGC3302747
VFID6567,226.89238,1.1204003,1586.6,10.025851,PGC1185172
VFID6568,193.6356,1.1085,2921,41.67642,PGC3298107
VFID6569,223.78877,1.1006372,1714.3,7.466572,PGC1184577
VFID6570,153.38489,1.100299,2159,8.610651,PGC3282143
VFID6571,190.61908,1.0976269,971.6,12.448622,PGC1184482
VFID6572,167.7278,1.0925277,995.6,20.28249,PGC033959
VFID6573,178.36423,1.0825778,1367.1,100,GAMA022651
VFID6574,195.66992,1.0740525,903.4,10.378181,PGC045019
VFID6575,183.40633,1.0637395,1529,16.486227,PGC1183373
VFID6576,226.14307,1.0324311,2184,29.573767,NGC5846:[MTT2005]139
VFID6577,194.2514,1.0285352,2767.8,22.757328,UGC08066
VFID6578,186.58044,1.0198424,1547.9,17.869864,PGC135801
VFID6579,194.25375,1.0164,2768,100,PGC3297889
VFID6580,225.25356,1.013834,1736.5,11.970747,SDSSJ150100.85+010049.8
VFID6581,188.62755,1.0115073,2260.4,6.9043255,PGC1181814
VFID6582,180.34412,1.0060596,1209.3,100,SDSSJ120122.61+010021.6
VFID6583,187.8195,0.994,2290,44.167522,PGC135807
VFID6584,177.02231,0.9914379,3095,19.103867,PGC3289858
VFID6585,199.29944,0.986591,780,17.17215,
VFID6586,148.11555,0.9792142,2977,14.161891,SDSSJ095227.68+005845.5
VFID6587,225.95786,0.9770642,2061.5,23.287413,PGC1180802
VFID6588,187.69919,0.9757183,2368,8.000576,PGC1180748
VFID6589,146.773,0.964343,1856.5,16.677128,UGC05242
VFID6590,187.72627,0.9641323,2321.1,9.842859,PGC1180413
VFID6591,225.08008,0.9500103,1961,14.194538,SDSSJ150019.17+005700.3
VFID6592,234.86974,0.9435488,2980.6,14.693364,PGC1179805
VFID6593,154.5933,0.9369,1739,11.17544,PGC3281551
VFID6594,224.47134,0.9342601,1892.8,24.21705,PGC1179522
VFID6595,218.25987,0.92479277,664.4607,30.507353,
VFID6596,226.0993,0.9183889,1657,9.059855,PGC1179083
VFID6597,150.2923,0.9085135,1266.9,15.139839,PGC090975
VFID6598,202.36009,0.9033952,3272,25.534142,UGC08474
VFID6599,155.41191,0.9001123,700.7,10.942618,PGC1178576
VFID6600,133.13103,0.8535812,3252.8,7.381103,PGC3116940
VFID6601,189.76035,0.8496943,1593.6,13.87143,PGC1177211
VFID6602,187.38614,0.8395185,2249.8,26.860943,UGC07625
VFID6603,169.97485,0.83869,1679,6.1676717,PGC3288593
VFID6604,227.2679,0.8219841,1646,16.987179,PGC1176385
VFID6605,243.63737,0.8216885,1983.1,34.444607,UGC10290
VFID6606,174.15282,0.8167697,1101.6,24.21705,UGC06578
VFID6607,228.1322,0.8125837,1865.9,23.341097,PGC1176138
VFID6608,129.86246,0.8088917,1981.6,8.300825,PGC1176036
VFID6609,181.05225,0.8025671,2934.6,9.663206,PGC1175879
VFID6610,193.55249,0.8025567,1192.9,17.624681,PGC043888
VFID6611,185.14076,0.7880744,2120,44.067787,UGC07396
VFID6612,218.46407,0.77355164,2490,13.232854,
VFID6613,145.32097,0.7711199,1975.5,6.8095946,PGC1175027
VFID6614,190.1467,0.7703,1572.1,10.892342,PGC1174996
VFID6615,183.97575,0.7502,2099,6.8625445,PGC3293647
VFID6616,178.04895,0.7420848,2504.1,9.707809,PGC1174253
VFID6617,161.23453,0.7408591,1612.9,12.137277,PGC1174229
VFID6618,227.28288,0.7246928,1655.7,21.833395,SDSSJ150907.83+004329.7
VFID6619,235.49818,0.7129474,1915,116.17729,UGC09977
VFID6620,242.49454,0.7095321,2002.6,104.742096,NGC6070
VFID6621,225.26294,0.7076482,1730.8,16.0739,PGC053636
VFID6622,234.60583,0.700557,2972,100,AGC258573
VFID6623,144.738,0.6926953,2076.2,0.7246382,SDSSJ093857.11+004134.0
VFID6624,189.23375,0.6906516,2543,14.727237,PGC1172855
VFID6625,220.45284,0.6869554,1886.7,35.573063,UGC09470
VFID6626,181.738,0.6629474,1330.5,23.221352,PGC3291470
VFID6627,220.69583,0.6618534,1800.8,37.1639,UGC09482
VFID6628,196.2005,0.65575546,2237.5515,8.569178,
VFID6629,220.59326,0.6517103,2008.6,100,GAMA016888
VFID6630,226.67511,0.6344475,2260.3,9.039018,PGC1171244
VFID6631,147.42265,0.6211149,1883.7,35.16586,NGC3018
VFID6632,220.26442,0.6195833,2837.8,12.650895,PGC135859
VFID6633,147.46902,0.6181686,1906.4,54.591026,NGC3023
VFID6634,123.21,0.6166675,1771,7.7068434,AGC189095
VFID6635,147.47563,0.6162832,1895.0685,62.605988,
VFID6636,174.57234,0.6133729,947.5,14.2600565,PGC1170677
VFID6637,122.35016,0.6094784,1804.5,42.866817,UGC04254
VFID6638,154.85704,0.6057112,3161.1917,7.5218534,
VFID6639,190.67871,0.5923059,1049.4,10.212246,PGC1170050
VFID6640,174.62465,0.5854216,923.4,100,PGC3290826
VFID6641,148.3187,0.5820212,929,6.5031123,PGC3279902
VFID6642,221.4789,0.5771333,1492.7,100,SDSSJ144554.93+003437.6
VFID6643,172.43985,0.5735,1109,27.038578,PGC3287557
VFID6644,186.42824,0.5726589,2146.3,64.43491,NGC4385
VFID6645,186.05222,0.5667112,2050.7,22.239307,PGC040329
VFID6646,217.15752,0.5530819,1548,27.360325,PGC051719
VFID6647,185.27379,0.5528077,2143.8,28.649778,PGC039902
VFID6648,238.57994,0.5430417,2037.8,54.591026,NGC6010
VFID6649,229.73769,0.5156588,2093.5,9.378238,PGC1168006
VFID6650,146.72372,0.5069291,1776.1,41.698578,UGC05238
VFID6651,198.8989,0.4922448,3053.5,18.669008,PGC046134
VFID6652,178.79863,0.4877327,3221.3,22.239307,UGC06890
VFID6653,235.58075,0.4746352,1963,40.37581,UGC09979
VFID6654,227.45586,0.4701024,2074,65.18104,NGC5869
VFID6655,191.11989,0.4681025,1177.1,59.995857,UGC07911
VFID6656,185.27931,0.4613215,1893.8,7.782538,PGC1166504
VFID6657,234.06833,0.4588893,2960,7.303341,AGC258585
VFID6658,190.202,0.4491244,1816.7,10.79248,PGC1166209
VFID6659,184.38629,0.4462207,3081.9,100,GAMA085908
VFID6660,184.4835,0.4361171,936,55.99139,UGC07332
VFID6661,192.6444,0.4339,2218,10.445015,PGC3295140
VFID6662,184.49995,0.4328086,929.4,100,GAMA085879
VFID6663,225.9831,0.4292245,1591.5,12.886093,PGC087108
VFID6664,185.79143,0.4269894,2420.6,8.300825,PGC1165632
VFID6665,147.6304,0.4074694,1896.8,3.6234415,SDSSJ095031.29+002427.0
VFID6666,188.11743,0.38886532,1470.0192,113.19198,
VFID6667,188.4941,0.3867,1559,9.270886,PGC1164663
VFID6668,233.90056,0.3753029,2044.9,16.638771,PGC1164369
VFID6669,134.1695,0.3750087,2518.4,38.647488,UGC04684
VFID6670,172.34438,0.37204,1678.5,8.455149,PGC1164263
VFID6671,147.91121,0.369481,1899.5,75.220505,PGC135728
VFID6672,185.08836,0.3668862,901,34.207493,PGC039799
VFID6673,183.15695,0.3589057,2301.8,15.295312,PGC3294258
VFID6674,199.589,0.3468,1320,100,EVCC2264
VFID6675,145.51382,0.3364667,1892.1,64.28672,NGC2967
VFID6676,218.11874,0.2940298,1620.5,53.225685,UGC09348
VFID6677,189.87236,0.2852014,2987.9,9.08074,PGC1161933
VFID6678,185.02129,0.2657274,2080.6,100,GAMA611506
VFID6679,188.15048,0.262475,1037.3,10.892342,PGC1161319
VFID6680,201.92656,0.24212407,2910.0176,33.926163,
VFID6681,215.53876,0.22642606,2312.6035,7.818069,
VFID6682,226.64258,0.2155616,2006.5,14.42518,SDSSJ150634.25+001255.6
VFID6683,189.32835,0.213312,862.9,16.87024,PGC1159978
VFID6684,184.85777,0.21257,863.7,10.283033,PGC091191
VFID6685,220.06363,0.2067412,1867.7,12.448622,PGC1159795
VFID6686,176.3979,0.20173,1427,100,GAMA069753
VFID6687,218.2866,0.2005394,1630.9,100,GAMA078724
VFID6688,178.73561,0.1850093,1123,8.609018,AGC219433
VFID6689,178.55113,0.1366439,1135.3,23.341097,IC0745
VFID6690,140.31667,0.1173576,1771.8,100,GAMA210916
VFID6691,193.80264,0.116599,1321.1,95.525925,UGC08041
VFID6692,188.18948,0.1145302,1127.4,270.47134,NGC4437
VFID6693,187.2663,0.1037,1198,23.073914,PGC083543
VFID6694,177.21825,0.0980388,2542.2,100,GAMA069890
VFID6695,226.6707,0.0767407,1662.8,10.306739,PGC1156476
VFID6696,183.06139,0.0723089,2346.2,9.313679,PGC038886
VFID6697,186.12836,0.0710687,2057.9,23.209423,PGC040393
VFID6698,166.16756,0.0582188,838.6,15.001036,PGC135770
VFID6699,219.92769,0.0561951,1718.2,9.4650135,PGC1155970
VFID6700,112.84754,0.0533695,1455.6,26.614681,UGC03895
VFID6701,190.61563,0.0481007,1529.8,13.524501,PGC1155762
VFID6702,164.37132,0.046517134,1351.9373,8.821047,
VFID6703,149.627,0.04535,1897,12.308388,MGC97052
VFID6704,145.11234,0.0429886,1887,34.27022,PGC027603
VFID6705,163.20268,0.0345263,1809.5,15.035617,PGC032664
VFID6706,187.49521,0.0272124,2415.1,12.797385,PGC083546
VFID6707,218.1948,0.025519,1612.9,5.4843006,PGC3305620
VFID6708,130.73413,0.0159207,3054.9,100,GAMA208908
VFID6709,198.9592,0.01384,3111.8,100,PGC3299628
VFID6710,217.39417,-0.0182683,1549.8,50.36412,UGC09299
VFID6711,163.16924,-0.0211843,1771.8,20.118074,[RDS2004]J105240.54-000115.9
VFID6712,180.19409,-0.021378003,1940.3453,97.61481,
VFID6713,180.19875,-0.0233558,1941.2,31.777613,UGC06998
VFID6714,177.37865,-0.0254637,1811.9,12.917231,PGC3289704
VFID6715,219.69435,-0.0271717,1832.2,15.714496,PGC3305367
VFID6716,165.66048,-0.027478026,719.49884,10.648694,
VFID6717,195.24434,-0.0275732,1187.3,59.7202,NGC4904
VFID6718,151.49533,-0.028447593,2940,14.125978,
VFID6719,166.45312,-0.0347594,801.6,249.52913,NGC3521
VFID6720,130.48618,-0.06008,3048.9,10.644402,PGC1152929
VFID6721,138.34361,-0.0724649,866.5,1.8583232,SDSSJ091322.46-000420.7
VFID6722,190.6347,-0.0817873,1719.7,76.757576,NGC4632
VFID6723,193.52144,-0.1012187,955.8,16.638771,PGC135814
VFID6724,147.35225,-0.1079703,1970.5,7.553031,SDSSJ094924.51-000628.7
VFID6725,181.2797,-0.1105165,2486.2,8.000576,PGC3292163
VFID6726,242.43314,-0.1151517,1505.7,24.050343,UGC10229
VFID6727,191.86797,-0.13819,1019,7.0642505,PGC3295235
VFID6728,189.97942,-0.1387809,3052.9,16.87024,PGC1150986
VFID6729,211.40826,-0.13932888,940.65216,31.404036,
VFID6730,160.73099,-0.1402801,2363.6,8.168104,PGC1150932
VFID6731,102.37378,-0.1508955,2693,100,HIZOAJ0649-00
VFID6732,215.14153,-0.1548668,1608.6,6.563285,PGC1150546
VFID6733,221.31595,-0.159592,1659.5,21.140793,PGC1150429
VFID6734,193.14194,-0.167874,1020.6,8.652095,PGC1150193
VFID6735,222.10269,-0.1736168,2350,6.563285,PGC1150067
VFID6736,148.17172,-0.183261,2926.5,30,UGC05299
VFID6737,219.99956,-0.1861318,1859,23.07703,PGC135858
VFID6738,204.62903,-0.19122484,599.4156,19.697823,
VFID6739,214.83873,-0.20556918,660,13.685673,
VFID6740,193.90645,-0.206393,2931.2,15.139839,PGC214039
VFID6741,243.6032,-0.2074278,2044.1,144.58434,UGC10288
VFID6742,221.54636,-0.2229715,1659.9,79.63817,NGC5750
VFID6743,192.5198,-0.2325232,754,63.35426,PGC135809
VFID6744,194.32841,-0.2353511,1004,3.891538,SDSSJ125718.83-001407.3
VFID6745,193.91289,-0.2643356,1112.9,41.41153,UGC08048
VFID6746,146.47267,-0.2683088,1848,42.278664,IC0560
VFID6747,181.36108,-0.2822455,1342,9.356668,PGC3111475
VFID6748,183.43782,-0.2826459,917.4,13.42592,PGC3294233
VFID6749,220.04796,-0.2890039,1948.5,74.151726,NGC5713
VFID6750,176.75299,-0.2941596,1468.3,25.475414,PGC036750
VFID6751,219.91988,-0.3026158,1820.5,25.593004,PGC135857
VFID6752,222.91867,-0.30738556,570,13.4706955,
VFID6753,220.23485,-0.3181669,1726.8,92.495636,NGC5719
VFID6754,220.87926,-0.3269268,3286.9,100,SDSSJ144331.02-001936.9
VFID6755,251.9966,-0.329224,2350.6,16.90913,PGC1146040
VFID6756,218.72585,-0.342632,1801.3,10.61992,PGC1145728
VFID6757,227.69678,-0.3482804,2159.3,24.161354,PGC054159
VFID6758,234.0645,-0.349355,2981.5,16.29751,PGC1145574
