t1_vfid,t1_ra,t1_dec,t1_vr,t1_radius,t1_objname,flux_g,flux_r,flux_w1,flux_w2,flux_w3,flux_w4,flux_z,dist_arcsec
VFID4066,184.31227,16.531324,907.6,40.65568,NGC4239,0,0,0,0,0,0,0,0.0665267024119588
VFID4066,184.31227,16.531324,907.6,40.65568,NGC4239,5472.88,10624.8,0.176911,0.037858,9.8e-05,2e-06,17274.7,0.0547795498740229
VFID4068,169.55167,16.526112,1127,30.545633,AGC219464,20.8712,26.8472,0.276102,0.059588,0.000146,4e-06,33.3825,0.807936881220601
VFID4069,186.6089,16.5231,2032.8,13.308259,PGC040687,131.571,222.339,0.43286,0.087779,0.000266,6e-06,305.854,0.0563823514964726
VFID4070,194.21455,16.506721,1226.6,57.072697,SDSSJ125651.47+163024.2,551.06,1013.85,0.252147,0.05215,0.000138,4e-06,1483.83,0.104793550020539
VFID4071,242.0761,16.49086,1138.6,10.66894,PGC1510033,110.262,146.42,0.998852,0.217971,0.00044,9e-06,179.29,0.951004768335698
VFID4072,125.67269,16.480896,1998.8,14.966535,SDSSJ082241.42+162851.2,194.884,292.778,0.12484,0.026857,6.8e-05,2e-06,370.426,0.49470833802951
VFID4074,186.35619,16.469975,1707.8,50.132717,NGC4383,11062.7,19121.7,0.156817,0.031896,0.000103,3e-06,28440.4,0.769063093968641
VFID4074,186.35619,16.469975,1707.8,50.132717,NGC4383,0,0,0,0,0,0,0,0.495789077963508
VFID4075,170.80792,16.452967,1103.1,8.455149,PGC1509123,156.8,275.293,0.303518,0.064351,0.000152,4e-06,393.118,0.0907307774648927
VFID4076,233.63467,16.44238,1890.3105,65.56739,,45.3927,154.568,1.41111,0.298928,0.001576,2.6e-05,323.671,0.102650103642806
VFID4079,186.34006,16.42976,1672.1,29.384699,UGC07504,1288.23,2408.56,0.090173,0.01859,6.5e-05,2e-06,3577.52,0.318875931676772
VFID4083,187.35971,16.404768,1557,43.764427,IC0796,3704.2,6833.98,0.292393,0.056315,0.000185,5e-06,10697.3,0.604555181502533
VFID4084,263.16577,16.401695,3118.4,36.067932,NGC6389,8130.12,17553,0.097975,0.022338,5.5e-05,2e-06,32845.6,0.53658561429307
VFID4085,190.92775,16.393507,799.8,116.17729,NGC4651,0,0,0,0,0,0,0,0.706104028661509
VFID4085,190.92775,16.393507,799.8,116.17729,NGC4651,43886.8,84590.6,0.028806,0.005997,3.4e-05,1e-06,145395,0.652683495216805
VFID4086,233.58353,16.384743,3076.2,100,SDSSJ153420.04+162305.0,5.95576,8.5267,3.17821,0.623801,0.002466,3.5e-05,10.6344,0.0996325255383905
VFID4087,215.48576,16.380598,2310.9,8.205806,SDSSJ142156.58+162250.1,80.9435,120.746,0.861418,0.179329,0.000613,1.1e-05,146.708,0.0914109535101659
VFID4088,176.03932,16.371033,3291.9,20.42308,PGC036501,0,0,0,0,0,0,0,0.00909173379956729
VFID4088,176.03932,16.371033,3291.9,20.42308,PGC036501,0,0,0,0,0,0,0,0.00909173379956729
VFID4088,176.03932,16.371033,3291.9,20.42308,PGC036501,1089.76,2171.51,0.475992,0.095975,0.000193,4e-06,3633.23,0.0110823795069138
VFID4088,176.03932,16.371033,3291.9,20.42308,PGC036501,1145,2274.66,0.506597,0.103093,0.000216,5e-06,3791.34,0.0170410792283916
VFID4090,176.8231,16.334654,809,12.797385,SDSSJ114717.56+162004.5,189.34,273.783,0.234327,0.048082,0.000109,3e-06,330.176,0.257043210881671
VFID4091,233.85152,16.329113,1087.3,100,SDSSJ153524.36+161944.8,2.5938,5.02801,3.18495,0.644742,0.003036,4e-05,7.78125,0.173876017787527
VFID4095,177.48802,16.295483,1217.5,9.956834,SDSSJ114957.11+161743.6,63.5191,83.1126,1.24258,0.253639,0.000453,8e-06,101.568,0.327409169967903
VFID4097,168.13208,16.289629,1250.1,24.384916,PGC087259,257.203,455.41,0.326244,0.068197,0.00018,5e-06,637.997,0.299718202726174
VFID4098,236.91385,16.282852,2102,9.059855,PGC1505120,127.83,177.313,1.3452,0.281788,0.001151,9e-06,224.149,0.899767521241185
VFID4099,188.27069,16.265512,954.6,40.468887,NGC4515,0,0,0,0,0,0,0,0.0604711903889098
VFID4099,188.27069,16.265512,954.6,40.468887,NGC4515,6360.19,12578.5,0.386713,0.073654,0.000195,5e-06,20998.1,0.0828550332395947
VFID4100,236.29073,16.25042,2830.7,9.270886,PGC1504359,108.332,152.232,1.93062,0.398941,0.001622,1.4e-05,182.284,0.289495879877535
VFID4101,173.73546,16.247883,1136.9,10.450119,SDSSJ113456.50+161452.5,111.999,170.381,0.544023,0.107165,0.000236,5e-06,219.369,0.860418070301703
VFID4104,175.75917,16.216667,3021,14.9548,AGC219536,35.4955,40.7565,1.10415,0.215022,0.000411,8e-06,43.074,0.760289597577007
VFID4105,176.67625,16.194443,3226,12.144185,AGC219537,37.4429,53.4116,0.671254,0.139243,0.000342,7e-06,66.6108,0.718477386990521
VFID4106,212.6,16.183018,2389.4,20.096539,PGC050597,631.978,945.114,0.36514,0.081534,0.000396,1e-05,1227.94,0.317027171787357
VFID4107,186.52972,16.180965,1729.8,45.721584,NGC4405,0,0,0,0,0,0,0,0.171999052050969
VFID4107,186.52972,16.180965,1729.8,45.721584,NGC4405,8241.73,15678.6,0.121651,0.024258,7.1e-05,2e-06,25437.5,0.247889714705651
VFID4108,157.45532,16.180899,3265.6,15.385841,PGC030932,641.586,828.757,0.601805,0.119178,0.00024,5e-06,945.35,0.061291100648855
VFID4110,156.42383,16.174297,3282.7,9.933933,PGC1502532,133.795,195.693,0.696373,0.142116,0.000266,5e-06,257.695,0.564471754340861
VFID4111,233.57501,16.172441,1771,10.817359,SDSSJ153418.00+161020.6,70.6348,99.408,1.70204,0.369035,0.001724,2.8e-05,122.397,0.306811492050995
VFID4112,171.37068,16.172022,864.6,16.83144,PGC1502483,0,0,0,0,0,0,0,0.160639193825464
VFID4112,171.37068,16.172022,864.6,16.83144,PGC1502483,328.157,523.388,0.546624,0.116609,0.000256,6e-06,700.549,0.410512074179699
VFID4113,176.12758,16.163326,3298,14.064402,PGC1502260,258.663,496.423,1.22634,0.245377,0.000436,8e-06,778.665,0.221902589247595
VFID4114,175.22864,16.128149,3296.5532,22.834726,,65.2865,96.1434,0.926635,0.182764,0.00039,7e-06,122.852,0.524278915815686
VFID4114,175.22864,16.128149,3296.5532,22.834726,,65.5536,96.5545,0.927949,0.183205,0.000395,8e-06,123.599,0.526304745483702
VFID4115,212.60199,16.112543,2301.9,23.341097,PGC050599,1494.43,2347.35,0.507303,0.110967,0.000514,1.2e-05,3186.61,0.758271435357026
VFID4115,212.60199,16.112543,2301.9,23.341097,PGC050599,0,0,0,0,0,0,0,0.233652001299439
VFID4116,176.42873,16.10502,3171.2,7.2463827,PGC1500815,154.317,232.852,1.11484,0.230189,0.000443,8e-06,300.834,0.0362000769488491
VFID4117,190.75146,16.087154,776.4,68.24728,SDSSJ124300.35+160513.8,259.679,481.26,0.218495,0.045392,0.000202,6e-06,709.847,0.0441527939627415
VFID4119,176.01083,16.062778,3130,9.835766,AGC215196,19.8889,22.5092,1.7992,0.351104,0.000685,1.1e-05,21.8445,0.884391546376135
VFID4120,180.8999,16.0555,909.4,19.684359,PGC038113,2218.9,3707.07,0.377052,0.080302,0.00022,6e-06,5383.74,0.658148046038046
VFID4121,178.2511,16.041546,931.1,100,SDSSJ115300.30+160229.4,43.334,66.9236,0.934964,0.190853,0.000367,7e-06,84.9527,0.550446415096208
VFID4122,182.65631,16.032959,2163.6,40.937492,NGC4152,0,0,0,0,0,0,0,0.373643681145959
VFID4122,182.65631,16.032959,2163.6,40.937492,NGC4152,9394.1,15399.2,0.143489,0.031383,8.8e-05,3e-06,23224.4,0.15651418886981
VFID4123,188.63403,16.032642,1001.8,13.308259,PGC041831,332.349,611.523,0.884579,0.171962,0.000418,8e-06,893.886,0.216698437283857
VFID4124,186.82053,16.024574,1704.1,24.328833,IC3369,1979.61,3722.79,0.30643,0.05835,0.000133,3e-06,5760.57,0.332310924044444
VFID4124,186.82053,16.024574,1704.1,24.328833,IC3369,0,0,0,0,0,0,0,0.320155196511624
VFID4125,188.68822,16.024296,885,8.396944,PGC041863,92.2121,166.266,0.325527,0.065612,0.000173,5e-06,238.176,0.533647955695107
VFID4126,165.85976,16.016218,1230.1,30.911583,PGC087171,325.808,524.075,0.22294,0.048425,0.000117,3e-06,709.683,0.598882753375721
VFID4127,175.58566,16.010801,3076.5,33.35195,UGC06666,0,0,0,0,0,0,0,0.770509680236284
VFID4127,175.58566,16.010801,3076.5,33.35195,UGC06666,0,0,0,0,0,0,0,0.770509680236284
VFID4128,210.81038,16.005474,2486.1,11.069328,PGC050061,310.499,468.188,0.307825,0.068549,0.000294,8e-06,612.522,0.43567915709126
VFID4130,175.46089,15.973677,739.8,21.04366,UGC06655,1294.45,1986.76,0.83518,0.166745,0.000296,6e-06,2568.98,0.246296242423234
VFID4131,175.41553,15.965721,3224.3,41.316284,UGC06653,1959.18,4255.29,0.664818,0.133782,0.000223,5e-06,7981.09,0.0905503463247152
VFID4131,175.41553,15.965721,3224.3,41.316284,UGC06653,0,0,0,0,0,0,0,0.159324774051821
VFID4132,182.72731,15.946274,2129.2,13.493396,PGC038779,189.628,269.916,0.399854,0.087453,0.000196,5e-06,332.284,0.693533580695
VFID4133,186.91975,15.9449625,867.9,9.865549,PGC040899,100.868,182.438,0.384498,0.075202,0.000189,5e-06,262.75,0.435166840963526
VFID4134,190.08199,15.935244,1705.1,19.684359,PGC042442,1910.14,3570.26,0.332948,0.067358,0.000311,7e-06,5701.94,0.141480174167047
VFID4137,188.17773,15.909892,1191.3,17.503353,PGC041607,369.31,674.186,0.470785,0.092142,0.00021,5e-06,999.128,0.163722538497891
VFID4137,188.17773,15.909892,1191.3,17.503353,PGC041607,0,0,0,0,0,0,0,0.136384408515484
VFID4138,185.75719,15.90553,1820.6,36.908062,NGC4322,0,0,0,0,0,0,0,0.130670706662866
VFID4138,185.75719,15.90553,1820.6,36.908062,NGC4322,3116.71,5581.17,0.031626,0.00657,2.1e-05,1e-06,8255.19,0.14908033452216
VFID4139,153.61903,15.902913,3042.9,25.416822,UGC05526,906.832,1334.9,0.436837,0.095151,0.000174,4e-06,1780.88,0.568125925736816
VFID4140,186.79764,15.897093,2357.9,26.128908,IC3365,2084.68,2913.41,0.076661,0.015545,5.4e-05,2e-06,3604.81,0.318181014257561
VFID4141,183.26933,15.892901,778.3,12.448622,PGC038970,260.13,424.561,0.444527,0.093548,0.000193,4e-06,574.629,0.853529161630002
VFID4142,153.55443,15.861722,2968.4,12.797385,PGC1495046,188.858,278.422,0.96082,0.204366,0.000529,1e-05,358.795,0.194535197474966
VFID4144,186.40001,15.8476305,1072.8,40.097866,PGC040547,2466.07,4470.44,0.007963,0.001606,6e-06,0,6277.96,0.506063631486304
VFID4145,208.27261,15.844525,3062.1,32.894344,PGC049318,0,0,0,0,0,0,0,0.235900370960544
VFID4145,208.27261,15.844525,3062.1,32.894344,PGC049318,0,0,0,0,0,0,0,0.235900370960544
VFID4145,208.27261,15.844525,3062.1,32.894344,PGC049318,1504.87,3097.11,0.777894,0.162361,0.000527,1.1e-05,5488.06,0.170547817880624
VFID4145,208.27261,15.844525,3062.1,32.894344,PGC049318,1773.23,3653.06,0.551877,0.115071,0.00038,8e-06,6476.44,0.190491842086578
VFID4146,186.40181,15.829945,1073,40.097866,IC3313,3543.18,6594.01,0.023987,0.00475,1.7e-05,1e-06,9827.14,0.330257464725323
VFID4147,185.72867,15.822249,1574,182.86107,NGC4321,47590,92343.2,0.018293,0.003757,1.3e-05,0,158197,0.126367629132852
VFID4147,185.72867,15.822249,1574,182.86107,NGC4321,0,0,0,0,0,0,0,0.763343609680201
VFID4148,214.8312,15.810685,2207.8,10.571126,PGC1493835,295.401,396.667,0.233831,0.051068,0.000216,5e-06,467.274,0.420116832241409
VFID4150,137.13136,15.799133,956.2,31.10225,SDSSJ090831.52+154756.8,2.07933,7.95206,1.20559,0.233622,0.000403,7e-06,31.7924,0.192874633200731
VFID4151,185.53189,15.79904,1297.8,33.738148,PGC040045,1210.44,1395.03,0.005863,0.001234,5e-06,0,1546.18,0.373665236342536
VFID4153,150.35802,15.769994,2404.8,40.282948,NGC3094,4882.94,9991.95,0.209987,0.042128,9.9e-05,3e-06,17295.4,0.383446507927182
VFID4157,185.41156,15.745132,1269.2,36.908062,IC0783,6615.82,12578.3,0.012223,0.002597,1e-05,0,19697.8,0.175085460905714
VFID4157,185.41156,15.745132,1269.2,36.908062,IC0783,0,0,0,0,0,0,0,0.309224086978815
VFID4158,186.89493,15.739533,1367.7,6.6699295,PGC040881,77.3549,139.208,0.797101,0.151151,0.000352,7e-06,200.771,0.16155592296028
VFID4159,185.58168,15.7336235,1201.8,22.704987,IC0783A,740.374,1370.36,0.276436,0.057827,0.000179,5e-06,2107.47,0.322377004964196
VFID4159,185.58168,15.7336235,1201.8,22.704987,IC0783A,0,0,0,0,0,0,0,0.331131986780934
VFID4160,187.7511,15.730717,1876.3,32.293957,PGC041387,705.958,1235.59,0.284626,0.055791,0.000159,4e-06,1769.28,0.403765321458402
VFID4161,186.26775,15.711287,1390,10.4260845,PGC040462,185.919,330.958,0.398632,0.080624,0.000228,6e-06,466.955,0.38353865252189
VFID4162,185.47366,15.645962,840.6,29.317116,UGC07425,935.044,1825.78,0.118722,0.025436,6.9e-05,2e-06,2972.69,0.454572870728803
VFID4162,185.47366,15.645962,840.6,29.317116,UGC07425,0,0,0,0,0,0,0,0.461230308484178
VFID4163,158.07019,15.621648,3189.3,15.590702,AGC205158,137.806,186.578,0.401079,0.08635,0.000174,4e-06,220.223,0.97611296339966
VFID4163,158.07019,15.621648,3189.3,15.590702,AGC205158,138.852,187.762,0.403915,0.087098,0.000179,4e-06,221.564,0.97264703348953
VFID4164,187.66101,15.608114,825.6,12.137277,PGC041336,88.8361,155.999,0.432641,0.084262,0.000246,6e-06,218.643,0.263251772598831
VFID4165,186.31139,15.607418,1049.9,55.99139,NGC4379,14659.2,30137.5,0.195318,0.038019,0.000103,3e-06,52178,0.180530020576028
VFID4165,186.31139,15.607418,1049.9,55.99139,NGC4379,0,0,0,0,0,0,0,0.172506966265799
VFID4166,179.66824,15.592769,564.9,7.032686,PGC1488625,63.688,94.5367,1.20775,0.251514,0.000581,1e-05,119.5,0.596247604395846
VFID4167,193.69301,15.591689,2638.4,12.886093,PGC3090638,438.679,563.013,0.431457,0.084431,0.000193,4e-06,619.372,0.0445353064192707
VFID4168,232.91277,15.591612,1767.2,19.503891,PGC055308,614.492,852.299,0.303054,0.068356,0.000407,1.1e-05,1061.53,0.29247196352461
VFID4169,188.71178,15.551327,1284.7,65.78415,NGC4540,26298,47296.4,0.010849,0.002221,8e-06,0,73234.4,0.339334370152484
VFID4170,168.60487,15.533855,857.2,16.87024,PGC1487160,381.653,493.38,0.395872,0.081428,0.00021,5e-06,606.372,0.572076373271198
VFID4170,168.60487,15.533855,857.2,16.87024,PGC1487160,380.529,491.987,0.397002,0.08165,0.00021,5e-06,604.487,0.562931922587198
VFID4171,233.2517,15.519092,2008.8,10.402105,SDSSJ153300.41+153108.8,205.481,293.785,0.169171,0.037426,0.000229,6e-06,377.899,0.642710273391892
VFID4172,236.45236,15.516151,2244.9,2.5664253,AGC257938,91.2907,125.144,0.754758,0.164951,0.00083,8e-06,151.21,0.30028944370537
VFID4176,183.07909,15.483103,1212.6,16.562323,PGC038893,447.645,791.445,0.221265,0.048787,0.000141,4e-06,1101.04,0.13668520804218
VFID4177,185.60133,15.4710455,921,17.503353,PGC040083,165.714,306.773,0.154647,0.031788,9.7e-05,3e-06,435.023,0.366207410400485
VFID4178,186.76062,15.461464,1551.2,77.646385,NGC4421,15204.3,29806.8,0.084426,0.016127,3.9e-05,1e-06,50011.2,0.253818936189266
VFID4178,186.76062,15.461464,1551.2,77.646385,NGC4421,0,0,0,0,0,0,0,0.2428514297633
VFID4180,161.2909,15.449905,1223.2,14.29293,PGC3090611,0,0,0,0,0,0,0,0.239954354776513
VFID4180,161.2909,15.449905,1223.2,14.29293,PGC3090611,356.165,520.778,0.44443,0.087804,0.000125,4e-06,650.375,0.399570678465701
VFID4182,168.31792,15.407778,1479.2,21.49952,AGC215280,75.3044,99.6788,0.390505,0.082944,0.000168,4e-06,117.419,0.782834686430353
VFID4183,175.11398,15.401203,3290.6,18.076788,PGC1483652,229.796,346.302,0.858096,0.168736,0.000354,7e-06,455.829,0.351588277333378
VFID4184,184.8183,15.3962,1986.1,15.635841,PGC039648,120.112,202,0.269873,0.057347,0.00017,5e-06,274.058,0.288487044201543
VFID4185,235.16724,15.389055,2020.2,9.443245,PGC1483329,110.597,143.981,1.74401,0.365053,0.001527,2.3e-05,167.749,0.493516311845484
VFID4185,235.16724,15.389055,2020.2,9.443245,PGC1483329,110.625,144.024,1.7434,0.364939,0.001526,2.3e-05,167.794,0.493457355321211
VFID4186,234.83348,15.384363,2005.1,37.76776,UGC09951,730.92,1095.76,0.193901,0.045041,0.000285,8e-06,1447.99,0.281979946568446
VFID4188,188.48616,15.354724,2333.9,45.19821,IC0800,0,0,0,0,0,0,0,0.481304056673192
VFID4188,188.48616,15.354724,2333.9,45.19821,IC0800,9304.07,15607.9,0.013944,0.002854,9e-06,0,22192.8,0.567674602194779
VFID4189,175.05626,15.342331,3299.2,50.248287,NGC3800,10910,22892.9,0.04442,0.009183,2.3e-05,1e-06,43266.3,0.634063005424558
VFID4191,130.96667,15.330488,1454.008,33.762756,,1.98588,7.9865,1.83942,0.341198,0.000499,8e-06,22.0435,0.726553656631417
VFID4192,131.35594,15.329474,1610.9,5.849534,SDSSJ084525.40+151946.0,45.6418,70.4441,1.09303,0.21254,0.000505,9e-06,92.6321,0.544455764514299
VFID4193,184.29759,15.323903,863.8,65.63285,NGC4237,24731.5,49299.8,0.025184,0.005594,2e-05,1e-06,86280,0.156818553622062
VFID4193,184.29759,15.323903,863.8,65.63285,NGC4237,0,0,0,0,0,0,0,0.507039953167798
VFID4194,124.27377,15.312184,2569.5,4.122126,SDSSJ081705.70+151843.2,1.0673,4.30094,2.23586,0.427105,0.000587,8e-06,11.6718,0.566914171815167
VFID4195,188.03993,15.300973,1576.8,20.235842,PGC041544,439.893,823.198,0.424671,0.084873,0.00018,5e-06,1260.48,0.296105546011343
VFID4196,189.96616,15.297731,630.6,45.721584,NGC4595,17103.5,27044.7,0.022549,0.004829,2.8e-05,1e-06,38688.3,0.367944380655103
VFID4196,189.96616,15.297731,630.6,45.721584,NGC4595,0,0,0,0,0,0,0,0.517017957536023
VFID4197,156.05917,15.285557,3119,11.9218,AGC205148,40.6776,62.0517,0.697623,0.145606,0.000254,5e-06,80.1309,0.832273052751248
VFID4198,186.49547,15.277174,942.8,12.27782,PGC040617,100.986,180.399,0.39753,0.080674,0.000228,5e-06,252.752,0.395425311753687
VFID4199,171.1854,15.275446,1120.1,20.754929,PGC1480186,240.092,344.415,0.466122,0.10142,0.000247,5e-06,432.679,0.605653926464354
VFID4200,177.3793,15.261031,860.5,20.224533,SDSSJ114931.03+151539.7,97.4792,161.476,0.781747,0.165828,0.000408,8e-06,215.481,0.350319183102221
VFID4202,157.16867,15.2204895,3187.4,7.845561,SDSSJ102840.48+151313.7,12.3707,14.4677,2.44766,0.450652,0.00066,9e-06,15.9749,0.263703656670475
VFID4204,186.39516,15.194386,1496.4,13.186249,PGC040540,215.265,398.326,0.287628,0.058445,0.00018,5e-06,605.618,0.0965830844601965
VFID4204,186.39516,15.194386,1496.4,13.186249,PGC040540,0,0,0,0,0,0,0,0.0720960550698716
VFID4205,233.63498,15.193793,1969.8,44.169376,NGC5953,8443.72,17192.7,0.351078,0.079431,0.000517,1.2e-05,29684.7,0.22648465135775
VFID4206,188.63374,15.180085,639.44336,17.631327,,145.617,281.321,0.660789,0.130849,0.000336,7e-06,465.42,0.127147772571569
VFID4209,184.9043,15.162173,1194.4,8.853627,PGC039692,130.954,238.548,0.661243,0.132964,0.000322,7e-06,338.478,0.292979867474133
VFID4213,187.97824,15.123921,2096.4,32.970177,IC0797,4048.94,6461.96,0.124568,0.024993,6.8e-05,2e-06,8834.29,0.521875750065865
VFID4213,187.97824,15.123921,2096.4,32.970177,IC0797,3984.74,6365.08,0.128642,0.025807,7e-05,2e-06,8704.25,0.490839725246211
VFID4214,184.04193,15.123648,614.5,12.797385,PGC1475898,134.545,235.524,0.419998,0.092617,0.000207,5e-06,334.925,0.0602281208329047
VFID4214,184.04193,15.123648,614.5,12.797385,PGC1475898,255.542,447.223,0.125596,0.027826,6.8e-05,2e-06,631,0.0748868070540162
VFID4215,182.13052,15.094801,588.408,41.896954,,35.4003,48.2811,2.53895,0.485974,0.000754,1e-05,52.2402,0.261613497444747
VFID4216,215.61417,15.085685,2285.8,35.246925,UGC09206,2214.39,3342.41,0.456057,0.097193,0.000416,1e-05,4332.27,0.255102275172607
VFID4218,185.42342,15.075574,1223.4,22.496826,PGC039971,311.191,550.834,0.124736,0.026431,8.9e-05,3e-06,778.552,0.431198412693389
VFID4219,175.88542,15.0425,2970,17.94156,AGC215226,46.0697,62.9848,0.626688,0.129628,0.000259,5e-06,75.8536,0.735047388880266
VFID4220,188.17853,15.036147,1299,10.330498,PGC169515,119.705,213.531,0.663808,0.133754,0.00031,7e-06,301.753,0.300792950241377
VFID4221,163.01987,15.030431,828.3,30.45449,SDSSJ105204.79+150149.6,158.186,285.008,0.436838,0.089242,0.000192,4e-06,398.444,0.682557042412142
VFID4222,187.43578,15.024773,1320.3,20.28249,PGC041211,375.607,712.053,0.293215,0.05787,0.000167,4e-06,1074.74,0.384355219810289
VFID4223,177.51135,15.023282,752.4,15.244783,PGC036976,829.162,780.755,1.12552,0.226921,0.00047,8e-06,554.426,0.374117989593031
VFID4225,233.42944,15.007223,1778.5,91.01674,NGC5951,13449,24192.7,0.013837,0.003178,2.5e-05,1e-06,38296.6,0.305556364880037
VFID4226,183.91714,15.00566,1083.7,25.358366,UGC07269,0,0,0,0,0,0,0,0.676783353291102
VFID4226,183.91714,15.00566,1083.7,25.358366,UGC07269,503.47,961.495,0.103428,0.023365,6.8e-05,2e-06,1435.56,0.688807836844636
VFID4227,187.18027,14.999436,1668.4,78.00478,IC3392,0,0,0,0,0,0,0,0.169000281268603
VFID4227,187.18027,14.999436,1668.4,78.00478,IC3392,15560,31672.2,0.026366,0.005196,1.8e-05,1e-06,54466.7,0.594972623457274
VFID4229,150.41542,14.992072,2428.3,6.7105556,AGC205102,12.4559,15.6536,2.29308,0.459009,0.000649,9e-06,15.9897,0.549173407273267
VFID4231,183.78563,14.971918,1152.9,10.817359,PGC039164,155.262,281.163,0.599662,0.129474,0.000327,7e-06,408.017,0.032414450476346
VFID4232,185.0137,14.961516,1354.4,39.095005,IC0781,2724.18,5170.84,0.124177,0.024227,6.3e-05,2e-06,8256.86,0.0798021154383413
VFID4232,185.0137,14.961516,1354.4,39.095005,IC0781,0,0,0,0,0,0,0,0.0999080499366918
VFID4234,192.23071,14.907906,1403.5,38.5586,IC3806,2625.58,5203.23,0.221284,0.045792,0.000112,3e-06,8860.46,0.328984391342648
VFID4235,184.8775,14.877561,1367.4,52.134026,NGC4262,21309.6,46028,0.214175,0.042293,9.4e-05,2e-06,83172.6,0.512660291082543
VFID4235,184.8775,14.877561,1367.4,52.134026,NGC4262,16899.3,36495.2,0.342554,0.067559,0.000148,3e-06,65958.8,0.512170109911414
VFID4236,160.9121,14.871913,1255.7,79.08994,NGC3346,20499.9,37144.6,0.003792,0.000788,2e-06,0,57348.2,0.182399733462181
VFID4236,160.9121,14.871913,1255.7,79.08994,NGC3346,19998.9,25316.1,0.001042,0.000217,0,0,31390.5,0.156062846973763
VFID4236,160.9121,14.871913,1255.7,79.08994,NGC3346,0,0,0,0,0,0,0,0.59770099902123
VFID4236,160.9121,14.871913,1255.7,79.08994,NGC3346,0,0,0,0,0,0,0,0.59770099902123
VFID4238,164.08125,14.866389,3139.3,100,AGC205216,32.2237,40.8649,1.00025,0.203172,0.000439,8e-06,48.7076,0.292548111781152
VFID4240,194.53746,14.858854,853.2,26.128908,UGC08081,694.221,1200.72,0.098404,0.020332,6.6e-05,2e-06,1700.96,0.702188949298193
VFID4240,194.53746,14.858854,853.2,26.128908,UGC08081,0,0,0,0,0,0,0,0.498719120498206
VFID4241,162.03561,14.854586,2841.3,11.943215,PGC1468846,212.984,328.345,0.535658,0.106219,0.000206,4e-06,435.263,0.342500126131286
VFID4242,165.00996,14.841528,1433.3,64.73233,NGC3485,0,0,0,0,0,0,0,0.55755847263952
VFID4242,165.00996,14.841528,1433.3,64.73233,NGC3485,9255.24,16357.2,0.04408,0.009241,2.7e-05,1e-06,25920.3,0.543219070864032
VFID4243,171.7297,14.834257,913,8.940102,AGC215296,41.8323,43.4998,1.20958,0.253336,0.000521,9e-06,44.3753,0.890503446419624
